t_5min,n,dev1intsolirr_avg
2012-09-05 16:25:00-10,29,111.655172413793
2012-09-05 16:30:00-10,28,114.142857142857
2012-09-05 16:35:00-10,27,104.555555555556
2012-09-05 16:40:00-10,27,104.259259259259
2012-09-05 16:45:00-10,29,87.6896551724138
2012-09-05 16:50:00-10,27,60.3333333333333
2012-09-05 16:55:00-10,28,55.4285714285714
2012-09-05 17:00:00-10,28,40.9642857142857
2012-09-05 17:05:00-10,28,30.3928571428571
2012-09-05 17:10:00-10,27,26.9259259259259
2012-09-05 17:15:00-10,28,26.5714285714286
2012-09-05 17:20:00-10,29,20.3448275862069
2012-09-05 17:25:00-10,27,12.8148148148148
2012-09-05 17:30:00-10,28,7.67857142857143
2012-09-05 17:35:00-10,29,3.44827586206897
2012-09-05 17:40:00-10,28,1.21428571428571
2012-09-05 17:45:00-10,27,0.481481481481481
2012-09-05 17:50:00-10,28,0
2012-09-05 17:55:00-10,28,0
2012-09-05 18:00:00-10,11,0
2012-09-06 06:00:00-10,17,63.4117647058824
2012-09-06 06:05:00-10,28,41.8928571428571
2012-09-06 06:10:00-10,27,39.7037037037037
2012-09-06 06:15:00-10,28,110.535714285714
2012-09-06 06:20:00-10,27,115.851851851852
2012-09-06 06:25:00-10,28,131.821428571429
2012-09-06 06:30:00-10,28,138.785714285714
2012-09-06 06:35:00-10,28,171.357142857143
2012-09-06 06:40:00-10,28,192.785714285714
2012-09-06 06:45:00-10,28,201.75
2012-09-06 06:50:00-10,28,54.4285714285714
2012-09-06 06:55:00-10,28,247.964285714286
2012-09-06 07:00:00-10,27,272.925925925926
2012-09-06 07:05:00-10,28,290.321428571429
2012-09-06 07:10:00-10,27,315.592592592593
2012-09-06 07:15:00-10,29,348.034482758621
2012-09-06 07:20:00-10,28,356.5
2012-09-06 07:25:00-10,28,375
2012-09-06 07:30:00-10,28,353.285714285714
2012-09-06 07:35:00-10,27,425.407407407407
2012-09-06 07:40:00-10,28,428.321428571429
2012-09-06 07:45:00-10,28,442.785714285714
2012-09-06 07:50:00-10,29,460.689655172414
2012-09-06 07:55:00-10,28,477.857142857143
2012-09-06 08:00:00-10,28,493.892857142857
2012-09-06 08:05:00-10,28,515.892857142857
2012-09-06 08:10:00-10,29,539.206896551724
2012-09-06 08:15:00-10,27,540.962962962963
2012-09-06 08:20:00-10,29,572.310344827586
2012-09-06 08:25:00-10,27,590.851851851852
2012-09-06 08:30:00-10,29,604.827586206897
2012-09-06 08:35:00-10,28,630.607142857143
2012-09-06 08:40:00-10,29,642.310344827586
2012-09-06 08:45:00-10,28,656.535714285714
2012-09-06 08:50:00-10,27,673.296296296296
2012-09-06 08:55:00-10,28,674.142857142857
2012-09-06 09:00:00-10,29,683.379310344828
2012-09-06 09:05:00-10,27,708.777777777778
2012-09-06 09:10:00-10,28,717.678571428571
2012-09-06 09:15:00-10,28,725
2012-09-06 09:20:00-10,27,735.703703703704
2012-09-06 09:25:00-10,28,743.392857142857
2012-09-06 09:30:00-10,27,758.62962962963
2012-09-06 09:35:00-10,28,760.357142857143
2012-09-06 09:40:00-10,28,766.25
2012-09-06 09:45:00-10,28,773.714285714286
2012-09-06 09:50:00-10,28,786.214285714286
2012-09-06 09:55:00-10,27,796.62962962963
2012-09-06 10:00:00-10,29,801.931034482759
2012-09-06 10:05:00-10,27,815.444444444444
2012-09-06 10:10:00-10,28,817.571428571429
2012-09-06 10:15:00-10,28,812.607142857143
2012-09-06 10:20:00-10,29,821.206896551724
2012-09-06 10:25:00-10,27,828.148148148148
2012-09-06 10:30:00-10,28,832.214285714286
2012-09-06 10:35:00-10,28,836.964285714286
2012-09-06 10:40:00-10,28,844.464285714286
2012-09-06 10:45:00-10,28,842.5
2012-09-06 10:50:00-10,28,851.25
2012-09-06 10:55:00-10,28,858.892857142857
2012-09-06 11:00:00-10,28,854.107142857143
2012-09-06 11:05:00-10,28,855.75
2012-09-06 11:10:00-10,28,862.392857142857
2012-09-06 11:15:00-10,28,885.214285714286
2012-09-06 11:20:00-10,28,881.821428571429
2012-09-06 11:25:00-10,27,904.407407407407
2012-09-06 11:30:00-10,28,926.678571428571
2012-09-06 11:35:00-10,28,823.535714285714
2012-09-06 11:40:00-10,28,907.571428571429
2012-09-06 11:45:00-10,28,910.892857142857
2012-09-06 11:50:00-10,28,871.178571428571
2012-09-06 11:55:00-10,27,864.888888888889
2012-09-06 12:00:00-10,28,862.535714285714
2012-09-06 12:05:00-10,27,856.777777777778
2012-09-06 12:10:00-10,28,853.464285714286
2012-09-06 12:15:00-10,8,866.625
2012-09-23 15:45:00-10,27,208.666666666667
2012-09-23 15:50:00-10,29,188.344827586207
2012-09-23 15:55:00-10,28,111.607142857143
2012-09-23 16:00:00-10,29,158.172413793103
2012-09-23 16:05:00-10,29,117.51724137931
2012-09-23 16:10:00-10,28,123.428571428571
2012-09-23 16:15:00-10,28,92.6428571428571
2012-09-23 16:20:00-10,29,87.3448275862069
2012-09-23 16:25:00-10,28,90.1428571428571
2012-09-23 16:30:00-10,28,57.6428571428571
2012-09-23 16:35:00-10,29,39.2758620689655
2012-09-23 16:40:00-10,28,33.75
2012-09-23 16:45:00-10,29,35.1724137931034
2012-09-23 16:50:00-10,28,29.5
2012-09-23 16:55:00-10,28,22.3214285714286
2012-09-23 17:00:00-10,29,13.1034482758621
2012-09-23 17:05:00-10,28,9.42857142857143
2012-09-23 17:10:00-10,29,6.72413793103448
2012-09-23 17:15:00-10,28,4
2012-09-23 17:20:00-10,28,1.67857142857143
2012-09-23 17:25:00-10,29,0.517241379310345
2012-09-23 17:30:00-10,28,0
2012-09-23 17:35:00-10,28,0
2012-09-23 17:40:00-10,23,0
2012-09-23 17:45:00-10,28,0
2012-09-23 17:50:00-10,29,0
2012-09-23 17:55:00-10,28,0
2012-09-23 18:00:00-10,11,0
2012-09-24 06:00:00-10,17,39.6470588235294
2012-09-24 06:05:00-10,28,41.2142857142857
2012-09-24 06:10:00-10,29,68.9310344827586
2012-09-24 06:15:00-10,29,52.7241379310345
2012-09-24 06:20:00-10,28,53.1071428571429
2012-09-24 06:25:00-10,28,68.5714285714286
2012-09-24 06:30:00-10,29,120.103448275862
2012-09-24 06:35:00-10,28,130.285714285714
2012-09-24 06:40:00-10,29,217.48275862069
2012-09-24 06:45:00-10,28,206.821428571429
2012-09-24 06:50:00-10,28,263.071428571429
2012-09-24 06:55:00-10,29,229.827586206897
2012-09-24 07:00:00-10,28,231.321428571429
2012-09-24 07:05:00-10,29,267.310344827586
2012-09-24 07:10:00-10,28,313.785714285714
2012-09-24 07:15:00-10,29,314.413793103448
2012-09-24 07:20:00-10,29,305.551724137931
2012-09-24 07:25:00-10,28,345.071428571429
2012-09-24 07:30:00-10,29,277.620689655172
2012-09-24 07:35:00-10,28,299.607142857143
2012-09-24 07:40:00-10,29,380.379310344828
2012-09-24 07:45:00-10,28,441.642857142857
2012-09-24 07:50:00-10,29,463.068965517241
2012-09-24 07:55:00-10,28,476.071428571429
2012-09-24 08:00:00-10,29,492.344827586207
2012-09-24 08:05:00-10,28,517.392857142857
2012-09-24 08:10:00-10,28,562.5
2012-09-24 08:15:00-10,29,566.310344827586
2012-09-24 08:20:00-10,28,501.392857142857
2012-09-24 08:25:00-10,28,356.535714285714
2012-09-24 08:30:00-10,29,469.448275862069
2012-09-24 08:35:00-10,28,603.464285714286
2012-09-24 08:40:00-10,29,489.586206896552
2012-09-24 08:45:00-10,28,306.892857142857
2012-09-24 08:50:00-10,29,522.689655172414
2012-09-24 08:55:00-10,28,711.892857142857
2012-09-24 09:00:00-10,28,516.642857142857
2012-09-24 09:05:00-10,29,412.793103448276
2012-09-24 09:10:00-10,28,335.107142857143
2012-09-24 09:15:00-10,29,453.310344827586
2012-09-24 09:20:00-10,28,557.785714285714
2012-09-24 09:25:00-10,29,314.655172413793
2012-09-24 09:30:00-10,28,283.928571428571
2012-09-24 09:35:00-10,29,277.310344827586
2012-09-24 09:40:00-10,28,444.892857142857
2012-09-24 09:45:00-10,29,544
2012-09-24 09:50:00-10,28,396.821428571429
2012-09-24 09:55:00-10,29,329.344827586207
2012-09-24 10:00:00-10,28,325.178571428571
2012-09-24 10:05:00-10,29,487.51724137931
2012-09-24 10:10:00-10,28,306.785714285714
2012-09-24 10:15:00-10,28,243.392857142857
2012-09-24 10:20:00-10,29,411.379310344828
2012-09-24 10:25:00-10,28,368.821428571429
2012-09-24 10:30:00-10,29,377.206896551724
2012-09-24 10:35:00-10,29,478.413793103448
2012-09-24 10:40:00-10,28,632.107142857143
2012-09-24 10:45:00-10,28,618.428571428571
2012-09-24 10:50:00-10,29,644.793103448276
2012-09-24 10:55:00-10,29,473.275862068966
2012-09-24 11:00:00-10,28,345.535714285714
2012-09-24 11:05:00-10,28,258.75
2012-09-24 11:10:00-10,29,467.034482758621
2012-09-24 11:15:00-10,28,535.964285714286
2012-09-24 11:20:00-10,29,310.793103448276
2012-09-24 11:25:00-10,28,530.035714285714
2012-09-24 11:30:00-10,29,749.689655172414
2012-09-24 11:35:00-10,28,766.035714285714
2012-09-24 11:40:00-10,29,507.862068965517
2012-09-24 11:45:00-10,29,619.586206896552
2012-09-24 11:50:00-10,28,766.821428571429
2012-09-24 11:55:00-10,29,489.551724137931
2012-09-24 12:00:00-10,28,422.892857142857
2012-09-24 12:05:00-10,29,640.448275862069
2012-09-24 12:10:00-10,28,527.892857142857
2012-09-24 12:15:00-10,29,666.655172413793
2012-09-24 12:20:00-10,28,788.75
2012-09-24 12:25:00-10,29,601.586206896552
2012-09-24 12:30:00-10,28,522.392857142857
2012-09-24 12:35:00-10,29,610.103448275862
2012-09-24 12:40:00-10,28,319.607142857143
2012-09-24 12:45:00-10,29,761.793103448276
2012-09-24 12:50:00-10,28,505.678571428571
2012-09-24 12:55:00-10,29,444.137931034483
2012-09-24 13:00:00-10,28,445
2012-09-24 13:05:00-10,28,534.178571428571
2012-09-24 13:10:00-10,29,570.620689655172
2012-09-24 13:15:00-10,28,706.428571428571
2012-09-24 13:20:00-10,29,492.068965517241
2012-09-24 13:25:00-10,28,576.321428571429
2012-09-24 13:30:00-10,29,548.931034482759
2012-09-24 13:35:00-10,28,644.964285714286
2012-09-24 13:40:00-10,29,598.379310344828
2012-09-24 13:45:00-10,28,637.928571428571
2012-09-24 13:50:00-10,29,475.689655172414
2012-09-24 13:55:00-10,28,570.107142857143
2012-09-24 14:00:00-10,28,516.035714285714
2012-09-24 14:05:00-10,29,463.344827586207
2012-09-24 14:10:00-10,28,557.857142857143
2012-09-24 14:15:00-10,28,528.357142857143
2012-09-24 14:20:00-10,29,538.137931034483
2012-09-24 14:25:00-10,28,511.214285714286
2012-09-24 14:30:00-10,29,478.103448275862
2012-09-24 14:35:00-10,28,449.928571428571
2012-09-24 14:40:00-10,29,449.551724137931
2012-09-24 14:45:00-10,28,402.535714285714
2012-09-24 14:50:00-10,29,315.931034482759
2012-09-24 14:55:00-10,28,128.25
2012-09-24 15:00:00-10,28,223.857142857143
2012-09-24 15:05:00-10,29,171.206896551724
2012-09-24 15:10:00-10,28,302.392857142857
2012-09-24 15:15:00-10,29,186.413793103448
2012-09-24 15:20:00-10,29,192.379310344828
2012-09-24 15:25:00-10,28,130.5
2012-09-24 15:30:00-10,28,117.142857142857
2012-09-24 15:35:00-10,29,136.586206896552
2012-09-24 15:40:00-10,29,188.275862068966
2012-09-24 15:45:00-10,28,170.607142857143
2012-09-24 15:50:00-10,29,177.827586206897
2012-09-24 15:55:00-10,28,107.928571428571
2012-09-24 16:00:00-10,29,115.068965517241
2012-09-24 16:05:00-10,28,99
2012-09-24 16:10:00-10,29,121.275862068966
2012-09-24 16:15:00-10,28,118.178571428571
2012-09-24 16:20:00-10,28,112.785714285714
2012-09-24 16:25:00-10,29,87.9310344827586
2012-09-24 16:30:00-10,28,70.2857142857143
2012-09-24 16:35:00-10,29,58.0344827586207
2012-09-24 16:40:00-10,28,46.7142857142857
2012-09-24 16:45:00-10,29,43.5172413793103
2012-09-24 16:50:00-10,28,34.2142857142857
2012-09-24 16:55:00-10,29,25.0344827586207
2012-09-24 17:00:00-10,28,17.4642857142857
2012-09-24 17:05:00-10,29,12.3448275862069
2012-09-24 17:10:00-10,28,6.60714285714286
2012-09-24 17:15:00-10,29,3.89655172413793
2012-09-24 17:20:00-10,28,1.64285714285714
2012-09-24 17:25:00-10,28,0.857142857142857
2012-09-24 17:30:00-10,29,0.172413793103448
2012-09-24 17:35:00-10,28,0
2012-09-24 17:40:00-10,29,0
2012-09-24 17:45:00-10,28,0
2012-09-24 17:50:00-10,28,0
2012-09-24 17:55:00-10,29,0
2012-09-24 18:00:00-10,11,0
2012-09-25 06:00:00-10,17,52.7058823529412
2012-09-25 06:05:00-10,29,67.7241379310345
2012-09-25 06:10:00-10,28,49.6071428571429
2012-09-25 06:15:00-10,29,39.8620689655172
2012-09-25 06:20:00-10,28,63.9642857142857
2012-09-25 06:25:00-10,29,79.448275862069
2012-09-25 06:30:00-10,28,105.785714285714
2012-09-25 06:35:00-10,29,108.068965517241
2012-09-25 06:40:00-10,29,111.241379310345
2012-09-25 06:45:00-10,28,76.3571428571429
2012-09-25 06:50:00-10,29,89.3448275862069
2012-09-25 06:55:00-10,29,142.103448275862
2012-09-25 07:00:00-10,28,146.071428571429
2012-09-25 07:05:00-10,29,297.724137931034
2012-09-25 07:10:00-10,29,144.862068965517
2012-09-25 07:15:00-10,28,140.142857142857
2012-09-25 07:20:00-10,29,175.206896551724
2012-09-25 07:25:00-10,28,291.678571428571
2012-09-25 07:30:00-10,29,359.068965517241
2012-09-25 07:35:00-10,29,333.655172413793
2012-09-25 07:40:00-10,29,271.137931034483
2012-09-25 07:45:00-10,28,518.857142857143
2012-09-25 07:50:00-10,29,482.620689655172
2012-09-25 07:55:00-10,29,390.51724137931
2012-09-25 08:00:00-10,28,490.392857142857
2012-09-25 08:05:00-10,28,504.25
2012-09-25 08:10:00-10,29,520.068965517241
2012-09-25 08:15:00-10,29,538.448275862069
2012-09-25 08:20:00-10,28,558.678571428571
2012-09-25 08:25:00-10,29,581.379310344828
2012-09-25 08:30:00-10,29,588.137931034483
2012-09-25 08:35:00-10,28,605.285714285714
2012-09-25 08:40:00-10,28,618.071428571429
2012-09-25 08:45:00-10,29,636.034482758621
2012-09-25 08:50:00-10,29,680.448275862069
2012-09-25 08:55:00-10,28,707.607142857143
2012-09-25 09:00:00-10,29,688.344827586207
2012-09-25 09:05:00-10,29,618.379310344828
2012-09-25 09:10:00-10,28,717.107142857143
2012-09-25 09:15:00-10,29,425.379310344828
2012-09-25 09:20:00-10,28,740.75
2012-09-25 09:25:00-10,28,737.285714285714
2012-09-25 09:30:00-10,29,744.103448275862
2012-09-25 09:35:00-10,28,577.035714285714
2012-09-25 09:40:00-10,29,749.379310344828
2012-09-25 09:45:00-10,28,755.535714285714
2012-09-25 09:50:00-10,28,739.25
2012-09-25 09:55:00-10,29,765.413793103448
2012-09-25 10:00:00-10,29,772.827586206897
2012-09-25 10:05:00-10,28,771.5
2012-09-25 10:10:00-10,28,769.785714285714
2012-09-25 10:15:00-10,29,778.655172413793
2012-09-25 10:20:00-10,29,789.827586206897
2012-09-25 10:25:00-10,28,775.571428571429
2012-09-25 10:30:00-10,29,795.551724137931
2012-09-25 10:35:00-10,28,807.392857142857
2012-09-25 10:40:00-10,29,803.068965517241
2012-09-25 10:45:00-10,29,803.793103448276
2012-09-25 10:50:00-10,28,797.035714285714
2012-09-25 10:55:00-10,28,805.25
2012-09-25 11:00:00-10,29,810.48275862069
2012-09-25 11:05:00-10,29,811.51724137931
2012-09-25 11:10:00-10,28,808.857142857143
2012-09-25 11:15:00-10,29,806.137931034483
2012-09-25 11:20:00-10,28,806.357142857143
2012-09-25 11:25:00-10,29,806.241379310345
2012-09-25 11:30:00-10,28,804.642857142857
2012-09-25 11:35:00-10,29,802.551724137931
2012-09-25 11:40:00-10,28,798.142857142857
2012-09-25 11:45:00-10,29,795.551724137931
2012-09-25 11:50:00-10,28,792.75
2012-09-25 11:55:00-10,29,791.034482758621
2012-09-25 12:00:00-10,28,789.142857142857
2012-09-25 12:05:00-10,29,783.827586206897
2012-09-25 12:10:00-10,29,777.689655172414
2012-09-25 12:15:00-10,28,771.928571428571
2012-09-25 12:20:00-10,29,768.413793103448
2012-09-25 12:25:00-10,29,761.827586206897
2012-09-25 12:30:00-10,28,753.571428571429
2012-09-25 12:35:00-10,29,742.620689655172
2012-09-25 12:40:00-10,28,734.678571428571
2012-09-25 12:45:00-10,29,726.586206896552
2012-09-25 12:50:00-10,28,721.321428571429
2012-09-25 12:55:00-10,29,720.103448275862
2012-09-25 13:00:00-10,29,723
2012-09-25 13:05:00-10,29,715.620689655172
2012-09-25 13:10:00-10,28,685.571428571429
2012-09-25 13:15:00-10,29,674.51724137931
2012-09-25 13:20:00-10,29,664.48275862069
2012-09-25 13:25:00-10,28,654.214285714286
2012-09-25 13:30:00-10,28,635.321428571429
2012-09-25 13:35:00-10,29,619.689655172414
2012-09-25 13:40:00-10,28,611.392857142857
2012-09-25 13:45:00-10,29,612.448275862069
2012-09-25 13:50:00-10,28,609.107142857143
2012-09-25 13:55:00-10,29,620.689655172414
2012-09-25 14:00:00-10,28,656.214285714286
2012-09-25 14:05:00-10,29,621.827586206897
2012-09-25 14:10:00-10,29,504.310344827586
2012-09-25 14:15:00-10,28,505.25
2012-09-25 14:20:00-10,29,487.896551724138
2012-09-25 14:25:00-10,28,450.821428571429
2012-09-25 14:30:00-10,29,461.620689655172
2012-09-25 14:35:00-10,28,441.821428571429
2012-09-25 14:40:00-10,29,423.48275862069
2012-09-25 14:45:00-10,28,408.464285714286
2012-09-25 14:50:00-10,29,390.793103448276
2012-09-25 14:55:00-10,29,373.724137931034
2012-09-25 15:00:00-10,28,360
2012-09-25 15:05:00-10,29,360.103448275862
2012-09-25 15:10:00-10,29,311.310344827586
2012-09-25 15:15:00-10,28,322.25
2012-09-25 15:20:00-10,28,322.642857142857
2012-09-25 15:25:00-10,29,281
2012-09-25 15:30:00-10,28,266.392857142857
2012-09-25 15:35:00-10,29,263.068965517241
2012-09-25 15:40:00-10,28,235.107142857143
2012-09-25 15:45:00-10,29,218.034482758621
2012-09-25 15:50:00-10,28,169.464285714286
2012-09-25 15:55:00-10,29,151.827586206897
2012-09-25 16:00:00-10,29,170.379310344828
2012-09-25 16:05:00-10,28,141.25
2012-09-25 16:10:00-10,29,96.4137931034483
2012-09-25 16:15:00-10,29,94.2413793103448
2012-09-25 16:20:00-10,28,93.5357142857143
2012-09-25 16:25:00-10,29,83.1034482758621
2012-09-25 16:30:00-10,28,63.7142857142857
2012-09-25 16:35:00-10,29,62.5862068965517
2012-09-25 16:40:00-10,29,48.8275862068966
2012-09-25 16:45:00-10,28,39.5357142857143
2012-09-25 16:50:00-10,29,26.551724137931
2012-09-25 16:55:00-10,28,20.4285714285714
2012-09-25 17:00:00-10,28,15.9642857142857
2012-09-25 17:05:00-10,29,10.7586206896552
2012-09-25 17:10:00-10,28,6.5
2012-09-25 17:15:00-10,29,2.13793103448276
2012-09-25 17:20:00-10,28,0.785714285714286
2012-09-25 17:25:00-10,29,0
2012-09-25 17:30:00-10,28,0
2012-09-25 17:35:00-10,29,0
2012-09-25 17:40:00-10,28,0
2012-09-25 17:45:00-10,29,0
2012-09-25 17:50:00-10,22,0
2012-09-25 17:55:00-10,28,0
2012-09-25 18:00:00-10,12,0
2012-09-26 06:00:00-10,17,64
2012-09-26 06:05:00-10,29,79.6896551724138
2012-09-26 06:10:00-10,28,85.5714285714286
2012-09-26 06:15:00-10,29,51.9310344827586
2012-09-26 06:20:00-10,28,53.6071428571429
2012-09-26 06:25:00-10,29,88.1379310344828
2012-09-26 06:30:00-10,28,98.9285714285714
2012-09-26 06:35:00-10,28,90.8928571428571
2012-09-26 06:40:00-10,29,108.551724137931
2012-09-26 06:45:00-10,29,79.5172413793103
2012-09-26 06:50:00-10,28,146.107142857143
2012-09-26 06:55:00-10,29,140.51724137931
2012-09-26 07:00:00-10,28,162.392857142857
2012-09-26 07:05:00-10,29,165
2012-09-26 07:10:00-10,28,143.642857142857
2012-09-26 07:15:00-10,29,156.48275862069
2012-09-26 07:20:00-10,28,172.321428571429
2012-09-26 07:25:00-10,29,161.413793103448
2012-09-26 07:30:00-10,28,173.964285714286
2012-09-26 07:35:00-10,29,222.793103448276
2012-09-26 07:40:00-10,28,197.035714285714
2012-09-26 07:45:00-10,29,122.724137931034
2012-09-26 07:50:00-10,29,104.896551724138
2012-09-26 07:55:00-10,28,210.142857142857
2012-09-26 08:00:00-10,29,377.379310344828
2012-09-26 08:05:00-10,29,556.310344827586
2012-09-26 08:10:00-10,28,679.964285714286
2012-09-26 08:15:00-10,28,597.785714285714
2012-09-26 08:20:00-10,29,615.206896551724
2012-09-26 08:25:00-10,28,541.535714285714
2012-09-26 08:30:00-10,29,536.275862068965
2012-09-26 08:35:00-10,28,524.142857142857
2012-09-26 08:40:00-10,29,499.51724137931
2012-09-26 08:45:00-10,28,598.285714285714
2012-09-26 08:50:00-10,29,620.724137931035
2012-09-26 08:55:00-10,28,660.857142857143
2012-09-26 09:00:00-10,29,722.206896551724
2012-09-26 09:05:00-10,28,690.928571428571
2012-09-26 09:10:00-10,29,397.241379310345
2012-09-26 09:15:00-10,28,481.642857142857
2012-09-26 09:20:00-10,28,617.5
2012-09-26 09:25:00-10,29,518.275862068965
2012-09-26 09:30:00-10,28,594.75
2012-09-26 09:35:00-10,29,776.758620689655
2012-09-26 09:40:00-10,29,659.51724137931
2012-09-26 09:45:00-10,28,816.535714285714
2012-09-26 09:50:00-10,29,710.724137931035
2012-09-26 09:55:00-10,29,687.827586206897
2012-09-26 10:00:00-10,28,674.142857142857
2012-09-26 10:05:00-10,29,692.758620689655
2012-09-26 10:10:00-10,28,927.857142857143
2012-09-26 10:15:00-10,29,919.620689655172
2012-09-26 10:20:00-10,28,636.107142857143
2012-09-26 10:25:00-10,29,705.793103448276
2012-09-26 10:30:00-10,28,866.428571428571
2012-09-26 10:35:00-10,29,713.206896551724
2012-09-26 10:40:00-10,29,638
2012-09-26 10:45:00-10,28,428.107142857143
2012-09-26 10:50:00-10,29,897.724137931035
2012-09-26 10:55:00-10,28,774.892857142857
2012-09-26 11:00:00-10,29,898.931034482759
2012-09-26 11:05:00-10,29,943.620689655172
2012-09-26 11:10:00-10,28,287.964285714286
2012-09-26 11:15:00-10,29,395.034482758621
2012-09-26 11:20:00-10,29,731.586206896552
2012-09-26 11:25:00-10,28,798.392857142857
2012-09-26 11:30:00-10,29,859.689655172414
2012-09-26 11:35:00-10,28,653.035714285714
2012-09-26 11:40:00-10,28,805.928571428571
2012-09-26 11:45:00-10,29,835
2012-09-26 11:50:00-10,28,821.607142857143
2012-09-26 11:55:00-10,29,871.827586206897
2012-09-26 12:00:00-10,29,858.793103448276
2012-09-26 12:05:00-10,28,834.964285714286
2012-09-26 12:10:00-10,28,774.25
2012-09-26 12:15:00-10,29,764.827586206897
2012-09-26 12:20:00-10,28,753
2012-09-26 12:25:00-10,29,757.689655172414
2012-09-26 12:30:00-10,29,759.413793103448
2012-09-26 12:35:00-10,28,756.714285714286
2012-09-26 12:40:00-10,29,756.551724137931
2012-09-26 12:45:00-10,29,702.310344827586
2012-09-26 12:50:00-10,28,715.535714285714
