address,db_time,uptime_ms,bmp085_temp_decic,bmp085_press_pa,batt_mv,panel_mv,apogee_mv,apogee_w_m2,panel_ma
104,2013-07-03 22:39:32.337011-10,3788809,281,101067,4027,0,328,1640,17260
102,2013-07-03 22:39:37.00696-10,1154400,0,234,4115,0,17,85,16000
104,2013-07-03 22:39:47.152978-10,3803609,282,101069,4081,0,326,1630,17260
102,2013-07-03 22:39:51.781961-10,1169200,0,234,4120,0,18,90,16260
104,2013-07-03 22:40:01.956007-10,3818409,281,101066,4076,0,326,1630,17380
102,2013-07-03 22:40:06.568994-10,1184000,0,234,4149,0,18,90,16490
104,2013-07-03 22:40:16.770994-10,3833209,281,101065,4071,0,328,1640,17250
102,2013-07-03 22:40:21.347977-10,1198800,0,234,4134,0,17,85,16220
104,2013-07-03 22:40:31.579027-10,3848009,281,101066,4022,0,326,1630,17680
102,2013-07-03 22:40:36.130021-10,1213600,0,234,4105,0,18,90,16070
104,2013-07-03 22:40:46.393018-10,3862809,281,101066,4076,9,326,1630,17930
102,2013-07-03 22:40:50.909996-10,1228400,0,234,4130,0,18,90,16180
104,2013-07-03 22:41:01.206049-10,3877609,281,101068,4086,0,328,1640,16940
102,2013-07-03 22:41:05.694018-10,1243200,0,234,4144,9,19,95,16470
104,2013-07-03 22:41:16.009036-10,3892409,281,101063,4071,0,328,1640,17220
102,2013-07-03 22:41:20.473016-10,1258000,0,234,4105,0,18,90,16320
104,2013-07-03 22:41:30.819068-10,3907209,281,101062,4061,0,328,1640,17070
102,2013-07-03 22:41:35.264034-10,1272800,0,234,4105,0,18,90,16060
104,2013-07-03 22:41:45.634068-10,3922009,281,101061,4051,0,326,1630,17590
102,2013-07-03 22:41:50.042037-10,1287600,0,234,4134,0,18,90,16460
104,2013-07-03 22:42:00.447081-10,3936809,281,101066,4051,0,328,1640,17090
102,2013-07-03 22:42:04.821053-10,1302400,0,234,4144,0,19,95,16000
104,2013-07-03 22:42:15.251078-10,3951609,280,101062,4056,0,327,1635,16890
102,2013-07-03 22:42:19.604051-10,1317200,0,234,4149,0,18,90,16320
104,2013-07-03 22:42:30.062105-10,3966409,280,101065,4081,9,328,1640,17110
102,2013-07-03 22:42:34.386072-10,1332000,0,234,4134,0,18,90,16490
104,2013-07-03 22:42:44.886095-10,3981209,280,101062,4086,0,327,1635,16850
102,2013-07-03 22:42:49.169068-10,1346800,0,234,4115,0,19,95,16350
104,2013-07-03 22:42:59.69112-10,3996009,280,101070,4076,9,328,1640,17140
102,2013-07-03 22:43:03.955111-10,1361600,0,234,4110,0,18,90,16060
104,2013-07-03 22:43:14.502116-10,4010809,280,101065,4051,0,326,1630,17550
102,2013-07-03 22:43:18.734087-10,1376400,0,234,4125,0,18,90,16610
104,2013-07-03 22:43:29.310139-10,4025609,280,101061,4081,9,327,1635,17750
102,2013-07-03 22:43:33.520105-10,1391200,0,234,4149,0,19,95,16710
104,2013-07-03 22:43:44.123132-10,4040409,280,101058,4081,0,328,1640,17600
102,2013-07-03 22:43:48.305101-10,1406000,0,234,4130,0,18,90,16200
104,2013-07-03 22:43:58.931157-10,4055209,280,101064,4022,9,328,1640,17540
102,2013-07-03 22:44:03.078149-10,1420800,0,234,4149,0,18,90,16070
104,2013-07-03 22:44:13.739143-10,4070009,280,101063,4081,9,328,1640,17110
102,2013-07-03 22:44:17.872122-10,1435600,0,234,4149,0,19,95,16080
104,2013-07-03 22:44:28.550177-10,4084809,280,101065,4056,9,328,1640,17420
102,2013-07-03 22:44:32.646141-10,1450400,0,234,4130,0,19,95,16620
104,2013-07-03 22:44:43.373164-10,4099609,280,101056,4076,0,328,1640,17710
102,2013-07-03 22:44:47.437137-10,1465200,0,234,4144,0,19,95,16510
104,2013-07-03 22:44:58.175197-10,4114409,280,101065,4051,0,328,1640,17240
102,2013-07-03 22:45:02.212182-10,1480000,0,234,4139,0,19,95,15960
104,2013-07-03 22:45:12.984183-10,4129209,279,101065,4037,0,328,1640,17210
102,2013-07-03 22:45:16.994158-10,1494800,0,234,4144,0,19,95,16000
104,2013-07-03 22:45:27.794216-10,4144009,279,101058,4081,0,326,1630,17390
102,2013-07-03 22:45:31.782179-10,1509600,0,234,4120,0,19,95,16310
104,2013-07-03 22:45:42.606224-10,4158809,279,101067,4071,0,327,1635,17540
102,2013-07-03 22:45:46.559178-10,1524400,0,234,4134,0,19,95,16350
104,2013-07-03 22:45:57.416232-10,4173609,279,101061,4051,9,327,1635,17250
102,2013-07-03 22:46:01.338216-10,1539200,0,234,4125,0,19,95,16260
104,2013-07-03 22:46:12.225234-10,4188409,279,101066,4071,0,326,1630,17490
102,2013-07-03 22:46:16.125203-10,1554000,0,234,4110,0,19,95,16310
104,2013-07-03 22:46:27.043248-10,4203209,279,101069,4017,9,327,1635,17640
102,2013-07-03 22:46:30.903208-10,1568800,0,234,4130,0,19,95,16260
104,2013-07-03 22:46:41.847243-10,4218009,279,101061,4046,0,326,1630,17350
102,2013-07-03 22:46:45.688214-10,1583600,0,234,4105,0,19,95,16150
104,2013-07-03 22:46:56.657268-10,4232809,279,101061,4076,9,328,1640,17660
102,2013-07-03 22:47:00.471256-10,1598400,0,234,4125,0,20,100,16250
104,2013-07-03 22:47:11.470263-10,4247609,279,101058,4022,0,327,1635,17690
102,2013-07-03 22:47:15.255266-10,1613200,0,234,4125,0,19,95,16139
104,2013-07-03 22:47:26.285268-10,4262409,279,101063,4022,0,328,1640,17360
102,2013-07-03 22:47:30.030273-10,1628000,0,234,4115,0,19,95,16170
104,2013-07-03 22:47:41.090282-10,4277209,279,101060,4042,0,326,1630,17290
102,2013-07-03 22:47:44.81625-10,1642800,0,234,4149,0,19,95,16180
104,2013-07-03 22:47:55.903277-10,4292009,279,101062,4051,0,328,1640,17280
102,2013-07-03 22:47:59.601292-10,1657600,0,234,4105,0,19,95,16530
104,2013-07-03 22:48:10.717308-10,4306809,279,101066,4056,0,328,1640,17170
102,2013-07-03 22:48:14.383273-10,1672400,0,234,4125,0,20,100,16570
104,2013-07-03 22:48:25.524299-10,4321609,279,101068,4022,0,327,1635,17710
102,2013-07-03 22:48:29.165312-10,1687200,0,234,4125,0,20,100,16310
104,2013-07-03 22:48:40.332311-10,4336409,279,101066,4037,0,328,1640,17410
102,2013-07-03 22:48:43.970295-10,1702000,0,234,4110,0,20,100,16089
104,2013-07-03 22:48:55.144317-10,4351209,279,101062,4017,9,327,1635,17380
102,2013-07-03 22:48:58.728331-10,1716800,0,234,4125,0,20,100,16030
104,2013-07-03 22:49:09.957345-10,4366009,279,101072,4081,0,328,1640,17340
102,2013-07-03 22:49:13.509308-10,1731600,0,234,4115,0,21,105,16420
104,2013-07-03 22:49:24.769338-10,4380809,279,101067,4027,9,328,1640,17310
102,2013-07-03 22:49:28.29235-10,1746400,0,234,4144,0,20,100,16110
104,2013-07-03 22:49:39.578347-10,4395609,278,101073,4061,0,326,1630,17520
102,2013-07-03 22:49:43.075331-10,1761200,0,234,4139,0,21,105,16089
104,2013-07-03 22:49:54.391352-10,4410409,278,101073,4037,0,328,1640,17410
102,2013-07-03 22:49:57.862372-10,1776000,0,234,4120,0,20,100,16270
104,2013-07-03 22:50:09.198388-10,4425209,278,101071,4076,0,328,1640,17300
102,2013-07-03 22:50:12.642344-10,1790800,0,234,4105,0,20,100,16740
104,2013-07-03 22:50:24.009384-10,4440009,278,101071,4037,0,328,1640,17440
102,2013-07-03 22:50:27.423385-10,1805600,0,234,4149,0,21,105,16350
104,2013-07-03 22:50:38.819382-10,4454809,278,101069,4051,9,328,1640,17310
102,2013-07-03 22:50:42.207365-10,1820400,0,234,4130,0,21,105,16170
104,2013-07-03 22:50:53.630391-10,4469609,278,101071,4061,0,328,1640,17520
102,2013-07-03 22:50:56.983409-10,1835200,0,234,4149,0,21,105,16120
104,2013-07-03 22:51:08.438422-10,4484409,278,101080,4061,0,328,1640,17680
102,2013-07-03 22:51:11.770381-10,1850000,0,234,4149,0,21,105,16380
104,2013-07-03 22:51:23.253438-10,4499209,278,101073,4076,0,326,1630,17240
102,2013-07-03 22:51:26.560432-10,1864800,0,234,4115,0,21,105,16260
104,2013-07-03 22:51:38.063424-10,4514009,278,101066,4046,0,328,1640,17190
102,2013-07-03 22:51:41.335409-10,1879600,0,234,4105,0,21,105,16039
104,2013-07-03 22:51:52.874436-10,4528809,278,101067,4051,0,326,1630,17210
102,2013-07-03 22:51:56.116409-10,1894400,0,234,4139,0,22,110,16300
104,2013-07-03 22:52:07.684461-10,4543609,278,101067,4076,0,328,1640,17500
102,2013-07-03 22:52:10.897427-10,1909200,0,234,4125,0,22,110,16360
104,2013-07-03 22:52:22.494449-10,4558409,278,101072,4046,0,326,1630,17520
102,2013-07-03 22:52:25.68643-10,1924000,0,234,4139,0,22,110,16470
104,2013-07-03 22:52:37.307478-10,4573209,278,101072,4017,0,328,1640,17330
102,2013-07-03 22:52:40.463434-10,1938800,0,234,4149,0,21,105,16460
104,2013-07-03 22:52:52.119465-10,4588009,278,101072,4061,0,326,1630,17350
102,2013-07-03 22:52:55.244443-10,1953600,0,234,4149,0,22,110,16390
104,2013-07-03 22:53:06.931493-10,4602809,278,101068,4051,0,326,1630,17200
102,2013-07-03 22:53:10.026458-10,1968400,0,234,4120,0,22,110,16030
104,2013-07-03 22:53:21.738483-10,4617609,278,101072,4017,0,328,1640,16970
102,2013-07-03 22:53:24.809484-10,1983200,0,234,4095,0,22,110,16150
104,2013-07-03 22:53:36.556514-10,4632409,278,101074,4022,9,328,1640,17550
102,2013-07-03 22:53:39.588467-10,1998000,0,234,4110,0,23,115,16400
104,2013-07-03 22:53:51.360505-10,4647209,278,101070,4051,0,327,1635,17760
102,2013-07-03 22:53:54.376481-10,2012800,0,234,4120,0,22,110,16560
104,2013-07-03 22:54:06.171535-10,4662009,278,101074,4071,0,328,1640,17220
102,2013-07-03 22:54:09.158487-10,2027600,0,234,4105,0,22,110,16089
104,2013-07-03 22:54:20.988521-10,4676809,278,101077,4061,0,326,1630,17070
102,2013-07-03 22:54:23.937561-10,2042400,0,234,4149,0,23,115,16260
104,2013-07-03 22:54:35.79555-10,4691609,278,101073,4061,9,327,1635,17190
102,2013-07-03 22:54:38.717531-10,2057200,0,234,4105,0,22,110,16540
104,2013-07-03 22:54:50.60354-10,4706409,278,101072,4051,0,328,1640,17370
102,2013-07-03 22:54:53.504514-10,2072000,0,234,4130,0,22,110,16670
104,2013-07-03 22:55:05.414566-10,4721209,278,101065,4061,0,328,1640,17960
102,2013-07-03 22:55:08.284523-10,2086800,0,234,4095,0,22,110,16070
104,2013-07-03 22:55:20.222561-10,4736009,278,101068,4051,0,327,1635,17500
102,2013-07-03 22:55:23.065549-10,2101600,0,234,4105,0,22,110,16160
104,2013-07-03 22:55:35.034589-10,4750809,278,101070,4071,0,326,1630,17580
102,2013-07-03 22:55:37.845562-10,2116400,0,234,4105,0,23,115,16339
104,2013-07-03 22:55:49.856576-10,4765609,278,101072,4051,0,328,1640,17200
102,2013-07-03 22:55:52.631549-10,2131200,0,234,4125,0,22,110,16480
104,2013-07-03 22:56:04.655603-10,4780409,278,101064,4056,0,326,1630,17550
102,2013-07-03 22:56:07.414553-10,2146000,0,234,4139,0,23,115,16490
104,2013-07-03 22:56:19.465617-10,4795209,278,101069,4051,0,328,1640,17560
102,2013-07-03 22:56:22.208568-10,2160800,0,234,4139,0,23,115,16150
104,2013-07-03 22:56:34.281648-10,4810009,278,101069,4076,0,326,1630,17210
102,2013-07-03 22:56:36.977592-10,2175600,0,234,4095,0,23,115,16420
104,2013-07-03 22:56:49.087624-10,4824809,278,101072,4061,0,328,1640,17290
102,2013-07-03 22:56:51.765613-10,2190400,0,234,4115,0,23,115,16050
104,2013-07-03 22:57:03.896642-10,4839609,278,101074,4066,0,326,1630,17190
102,2013-07-03 22:57:06.54259-10,2205200,0,234,4125,0,23,115,16480
104,2013-07-03 22:57:18.717669-10,4854409,278,101073,4017,9,328,1640,17350
102,2013-07-03 22:57:21.327605-10,2220000,0,234,4125,0,23,115,16630
104,2013-07-03 22:57:33.519658-10,4869209,278,101068,4051,0,328,1640,17700
102,2013-07-03 22:57:36.105639-10,2234800,0,234,4105,0,23,115,16480
104,2013-07-03 22:57:48.337675-10,4884009,278,101075,4051,0,326,1630,17350
102,2013-07-03 22:57:50.889642-10,2249600,0,234,4105,0,23,115,16020
104,2013-07-03 22:58:03.142684-10,4898809,278,101068,4051,0,328,1640,16790
102,2013-07-03 22:58:05.678635-10,2264400,0,234,4130,0,23,115,16289
104,2013-07-03 22:58:17.957713-10,4913609,278,101069,4017,0,328,1640,17310
102,2013-07-03 22:58:20.464641-10,2279200,0,234,4139,0,23,115,16610
104,2013-07-03 22:58:32.76572-10,4928409,278,101066,4076,0,326,1630,17410
102,2013-07-03 22:58:35.237678-10,2294000,0,234,4139,0,24,120,16280
104,2013-07-03 22:58:47.575684-10,4943209,278,101069,4027,0,327,1635,17680
102,2013-07-03 22:58:50.024662-10,2308800,0,234,4110,0,23,115,16050
104,2013-07-03 22:59:02.390719-10,4958009,278,101066,4027,0,328,1640,17210
102,2013-07-03 22:59:04.808681-10,2323600,0,234,4149,0,23,115,16370
104,2013-07-03 22:59:17.194704-10,4972809,277,101072,4081,0,328,1640,17130
102,2013-07-03 22:59:19.587676-10,2338400,0,234,4095,0,23,115,16540
104,2013-07-03 22:59:32.006736-10,4987609,278,101073,4076,0,327,1635,17060
102,2013-07-03 22:59:34.367683-10,2353200,0,234,4130,0,23,115,16480
104,2013-07-03 22:59:46.819723-10,5002409,278,101072,4027,0,328,1640,17500
102,2013-07-03 22:59:49.154696-10,2368000,0,234,4105,0,23,115,16170
104,2013-07-03 23:00:01.635748-10,5017209,278,101072,4061,9,328,1640,17160
102,2013-07-03 23:00:03.934716-10,2382800,0,234,4139,0,23,115,16170
104,2013-07-03 23:00:16.447737-10,5032009,277,101071,4042,0,326,1630,17130
102,2013-07-03 23:00:18.715715-10,2397600,0,234,4130,0,23,115,16720
104,2013-07-03 23:00:31.256764-10,5046809,278,101079,4061,0,327,1635,17640
102,2013-07-03 23:00:33.497756-10,2412400,0,234,4115,0,23,115,16860
104,2013-07-03 23:00:46.062764-10,5061609,277,101063,4046,0,326,1630,17600
102,2013-07-03 23:00:48.285757-10,2427200,0,234,4139,0,23,115,16060
104,2013-07-03 23:01:00.869829-10,5076409,277,101066,4037,9,327,1635,17630
102,2013-07-03 23:01:03.058746-10,2442000,0,234,4115,0,23,115,16530
104,2013-07-03 23:01:15.684775-10,5091209,278,101070,4076,0,327,1635,17090
102,2013-07-03 23:01:17.843749-10,2456800,0,234,4125,0,23,115,16380
104,2013-07-03 23:01:30.493834-10,5106009,277,101073,4061,0,328,1640,17320
102,2013-07-03 23:01:32.624764-10,2471600,0,234,4115,0,23,115,16270
104,2013-07-03 23:01:45.310808-10,5120809,277,101061,4076,0,327,1635,17500
102,2013-07-03 23:01:47.413793-10,2486400,0,234,4115,9,24,120,16330
104,2013-07-03 23:02:00.126825-10,5135609,277,101063,4061,0,328,1640,17130
102,2013-07-03 23:02:02.196785-10,2501200,0,234,4115,0,23,115,16239
104,2013-07-03 23:02:14.923818-10,5150409,277,101072,4046,0,328,1640,17460
102,2013-07-03 23:02:16.967786-10,2516000,0,234,4120,0,23,115,16289
104,2013-07-03 23:02:29.738844-10,5165209,277,101066,4061,9,327,1635,17710
102,2013-07-03 23:02:31.756794-10,2530800,0,234,4115,0,23,115,16280
104,2013-07-03 23:02:44.54588-10,5180009,277,101072,4066,0,328,1640,17560
102,2013-07-03 23:02:46.545827-10,2545600,0,234,4130,0,23,115,16300
104,2013-07-03 23:02:59.354863-10,5194809,277,101077,4056,0,327,1635,17480
102,2013-07-03 23:03:01.318843-10,2560400,0,234,4115,0,23,115,16270
104,2013-07-03 23:03:14.166855-10,5209609,277,101074,4076,0,328,1640,17460
102,2013-07-03 23:03:16.097845-10,2575200,0,234,4130,0,23,115,16570
104,2013-07-03 23:03:28.978879-10,5224409,277,101079,4046,0,327,1635,17490
102,2013-07-03 23:03:30.880831-10,2590000,0,234,4110,0,23,115,16089
104,2013-07-03 23:03:43.799867-10,5239209,277,101065,4017,0,328,1640,17110
102,2013-07-03 23:03:45.667842-10,2604800,0,234,4139,0,23,115,17250
104,2013-07-03 23:03:58.601921-10,5254009,277,101072,4061,0,328,1640,17480
102,2013-07-03 23:04:00.447879-10,2619600,0,234,4125,0,23,115,16600
104,2013-07-03 23:04:13.41289-10,5268809,277,101071,4051,0,327,1635,17700
102,2013-07-03 23:04:15.231851-10,2634400,0,234,4110,0,22,110,16260
104,2013-07-03 23:04:28.225938-10,5283609,277,101065,4051,0,326,1630,17660
102,2013-07-03 23:04:30.014864-10,2649200,0,234,4139,0,21,105,16120
104,2013-07-03 23:04:43.036906-10,5298409,277,101068,4061,0,328,1640,17300
102,2013-07-03 23:04:44.831885-10,2664000,0,234,4139,0,21,105,16500
104,2013-07-03 23:04:57.846938-10,5313209,277,101069,4032,0,328,1640,17520
102,2013-07-03 23:04:59.576884-10,2678800,0,234,4120,0,21,105,16620
104,2013-07-03 23:05:12.658937-10,5328009,277,101071,4051,0,326,1630,17770
102,2013-07-03 23:05:14.363896-10,2693600,0,234,4110,0,22,110,16239
104,2013-07-03 23:05:27.472947-10,5342809,277,101075,4051,0,328,1640,17900
102,2013-07-03 23:05:29.143903-10,2708400,0,234,4130,0,22,110,16420
104,2013-07-03 23:05:42.274943-10,5357609,277,101071,4022,0,327,1635,17220
102,2013-07-03 23:05:43.925921-10,2723200,0,234,4115,0,21,105,16330
104,2013-07-03 23:05:57.087973-10,5372409,277,101075,4066,0,326,1630,17470
102,2013-07-03 23:05:58.710916-10,2738000,0,234,4095,0,22,110,16530
104,2013-07-03 23:06:11.901992-10,5387209,277,101071,4037,0,326,1630,17360
102,2013-07-03 23:06:13.489939-10,2752800,0,234,4095,0,22,110,16339
104,2013-07-03 23:06:26.708975-10,5402009,277,101074,4076,0,326,1630,17540
102,2013-07-03 23:06:28.272979-10,2767600,0,234,4130,0,22,110,15980
104,2013-07-03 23:06:41.527982-10,5416809,277,101079,4051,0,328,1640,17460
102,2013-07-03 23:06:43.055965-10,2782400,0,234,4139,0,22,110,16310
104,2013-07-03 23:06:56.330987-10,5431609,277,101077,4051,0,328,1640,17340
102,2013-07-03 23:06:57.838003-10,2797200,0,234,4139,0,22,110,16239
104,2013-07-03 23:07:11.142012-10,5446409,277,101073,4051,0,328,1640,17470
102,2013-07-03 23:07:12.61697-10,2812000,0,234,4125,0,22,110,16440
104,2013-07-03 23:07:25.950004-10,5461209,277,101077,4032,0,327,1635,17460
102,2013-07-03 23:07:27.398018-10,2826800,0,234,4115,0,22,110,16370
104,2013-07-03 23:07:40.763016-10,5476009,277,101071,4046,0,328,1640,17250
102,2013-07-03 23:07:42.182982-10,2841600,0,234,4139,0,23,115,16490
104,2013-07-03 23:07:55.575025-10,5490809,277,101079,4022,0,328,1640,17940
102,2013-07-03 23:07:56.968044-10,2856400,0,234,4139,0,22,110,15950
102,2013-07-03 23:08:11.748039-10,2871200,0,234,4105,0,22,110,16380
104,2013-07-03 23:08:11.96298-10,5505609,277,101076,4051,0,326,1630,17800
104,2013-07-03 23:08:25.19404-10,5520409,277,101075,4051,0,326,1630,17280
102,2013-07-03 23:08:26.527009-10,2886000,0,234,4115,0,22,110,16610
104,2013-07-03 23:08:40.005068-10,5535209,277,101071,4046,0,326,1630,17140
102,2013-07-03 23:08:41.320018-10,2900800,0,234,4105,0,23,115,16370
104,2013-07-03 23:08:54.820059-10,5550009,277,101074,4046,0,328,1640,17520
102,2013-07-03 23:08:56.09303-10,2915600,0,234,4139,0,22,110,16320
104,2013-07-03 23:09:09.629089-10,5564809,277,101075,4076,0,328,1640,17720
102,2013-07-03 23:09:10.876038-10,2930400,0,234,4139,0,23,115,15920
104,2013-07-03 23:09:24.439078-10,5579609,277,101080,4046,0,328,1640,17360
102,2013-07-03 23:09:25.661038-10,2945200,0,234,4139,0,23,115,16840
104,2013-07-03 23:09:39.255108-10,5594409,277,101087,4046,9,328,1640,17240
102,2013-07-03 23:09:40.444057-10,2960000,0,234,4095,0,22,110,16630
104,2013-07-03 23:09:54.062097-10,5609209,278,101078,4066,0,326,1630,17590
102,2013-07-03 23:09:55.226059-10,2974800,0,234,4120,0,22,110,16180
104,2013-07-03 23:10:08.869118-10,5624009,277,101072,4051,0,328,1640,17560
102,2013-07-03 23:10:10.006073-10,2989600,0,234,4105,0,22,110,16180
104,2013-07-03 23:10:23.681111-10,5638809,277,101071,4051,0,328,1640,17430
102,2013-07-03 23:10:24.784076-10,3004400,0,234,4110,0,23,115,16210
104,2013-07-03 23:10:38.494145-10,5653609,277,101070,4051,0,328,1640,17320
102,2013-07-03 23:10:39.569088-10,3019200,0,234,4139,0,22,110,16500
104,2013-07-03 23:10:53.303132-10,5668409,277,101082,4032,0,327,1635,17740
102,2013-07-03 23:10:54.355098-10,3034000,0,234,4130,0,23,115,16080
104,2013-07-03 23:11:08.114164-10,5683209,277,101068,4056,0,326,1630,17640
102,2013-07-03 23:11:09.132103-10,3048800,0,234,4139,0,23,115,16360
104,2013-07-03 23:11:22.926149-10,5698009,277,101075,4051,0,328,1640,17370
102,2013-07-03 23:11:23.918114-10,3063600,0,234,4139,0,23,115,16210
104,2013-07-03 23:11:37.742182-10,5712809,277,101077,4046,0,326,1630,17280
102,2013-07-03 23:11:38.699124-10,3078400,0,234,4139,0,23,115,16550
104,2013-07-03 23:11:52.544174-10,5727609,278,101079,4027,0,328,1640,17670
102,2013-07-03 23:11:53.48713-10,3093200,0,234,4130,0,23,115,16450
104,2013-07-03 23:12:07.363192-10,5742409,277,101073,4037,0,328,1640,17720
102,2013-07-03 23:12:08.264148-10,3108000,0,234,4110,0,23,115,16730
104,2013-07-03 23:12:22.167188-10,5757209,278,101080,4056,9,328,1640,17450
102,2013-07-03 23:12:23.049141-10,3122800,0,234,4086,0,23,115,16410
104,2013-07-03 23:12:36.976216-10,5772009,278,101072,4066,0,328,1640,17240
102,2013-07-03 23:12:37.835155-10,3137600,0,234,4090,0,23,115,16060
104,2013-07-03 23:12:51.790207-10,5786809,277,101078,4046,0,328,1640,17340
102,2013-07-03 23:12:52.608168-10,3152400,0,234,4130,0,23,115,16339
104,2013-07-03 23:13:06.599233-10,5801609,278,101078,4046,0,326,1630,17630
102,2013-07-03 23:13:07.39117-10,3167200,0,234,4100,0,23,115,16490
104,2013-07-03 23:13:21.408222-10,5816409,277,101081,4046,0,328,1640,17600
102,2013-07-03 23:13:22.176183-10,3182000,0,234,4095,0,23,115,16370
104,2013-07-03 23:13:36.22525-10,5831209,278,101081,4066,9,327,1635,17440
102,2013-07-03 23:13:36.961186-10,3196800,0,234,4139,0,23,115,16289
104,2013-07-03 23:13:51.032241-10,5846009,277,101072,4066,0,326,1630,17290
102,2013-07-03 23:13:51.739202-10,3211600,0,234,4110,0,23,115,16220
104,2013-07-03 23:14:05.845271-10,5860809,277,101073,4032,0,328,1640,17420
102,2013-07-03 23:14:06.521212-10,3226400,0,234,4125,0,23,115,16480
104,2013-07-03 23:14:20.654263-10,5875609,277,101073,4032,0,326,1630,17620
102,2013-07-03 23:14:21.312211-10,3241200,0,234,4110,0,23,115,16339
104,2013-07-03 23:14:35.465293-10,5890409,277,101073,4056,0,327,1635,17600
